name,value,治愈,死亡,date
英国,171253,344,26771,2020/5/1
英国,177454,344,27510,2020/5/2
英国,182260,344,28131,2020/5/3
英国,186599,344,28446,2020/5/4
英国,190584,344,28734,2020/5/5
英国,194990,344,29427,2020/5/6
英国,201101,344,30076,2020/5/7
英国,206715,344,30615,2020/5/8
英国,211364,539,31241,2020/5/9
英国,219183,539,31855,2020/5/10
英国,223060,539,32065,2020/5/11
英国,226463,539,32692,2020/5/12
英国,229705,539,33186,2020/5/13
英国,233151,539,33614,2020/5/14
英国,236711,539,33998,2020/5/15
英国,236711,539,33998,2020/5/16
印度尼西亚,27,2,0,2020/3/10
印度尼西亚,27,2,1,2020/3/11
印度尼西亚,27,2,1,2020/3/12
印度尼西亚,69,2,1,2020/3/13
印度尼西亚,96,2,1,2020/3/14
印度尼西亚,117,2,2,2020/3/15
印度尼西亚,117,2,2,2020/3/16
印度尼西亚,172,2,4,2020/3/17
印度尼西亚,227,2,19,2020/3/18
印度尼西亚,309,9,19,2020/3/19
印度尼西亚,369,9,32,2020/3/20
印度尼西亚,450,9,38,2020/3/21
印度尼西亚,514,9,48,2020/3/22
印度尼西亚,579,9,49,2020/3/23
印度尼西亚,686,9,50,2020/3/24
印度尼西亚,790,9,58,2020/3/25
印度尼西亚,893,9,78,2020/3/26
印度尼西亚,1046,9,87,2020/3/27
印度尼西亚,1155,35,102,2020/3/28
印度尼西亚,1285,35,114,2020/3/29
印度尼西亚,1414,64,122,2020/3/30
印度尼西亚,1528,64,136,2020/3/31
印度尼西亚,1677,64,157,2020/4/1
印度尼西亚,1790,64,170,2020/4/2
印度尼西亚,1986,64,181,2020/4/3
印度尼西亚,2092,64,191,2020/4/4
印度尼西亚,2273,64,198,2020/4/5
印度尼西亚,2491,64,209,2020/4/6
印度尼西亚,2738,64,221,2020/4/7
印度尼西亚,2956,64,240,2020/4/8
印度尼西亚,3293,64,280,2020/4/9
印度尼西亚,3512,64,306,2020/4/10
印度尼西亚,3842,64,327,2020/4/11
印度尼西亚,4241,359,373,2020/4/12
印度尼西亚,4241,359,373,2020/4/13
印度尼西亚,4839,426,459,2020/4/14
印度尼西亚,5136,426,469,2020/4/15
印度尼西亚,5516,548,496,2020/4/16
印度尼西亚,5923,607,520,2020/4/17
印度尼西亚,6248,635,535,2020/4/18
印度尼西亚,6575,686,582,2020/4/19
印度尼西亚,6760,747,590,2020/4/20
印度尼西亚,6760,747,590,2020/4/21
印度尼西亚,7148,913,635,2020/4/22
印度尼西亚,7775,960,647,2020/4/23
印度尼西亚,8211,1002,686,2020/4/24
印度尼西亚,8607,1042,720,2020/4/25
印度尼西亚,8882,1107,743,2020/4/26
印度尼西亚,9096,1151,765,2020/4/27
印度尼西亚,9511,1254,773,2020/4/28
印度尼西亚,9771,1391,784,2020/4/29
印度尼西亚,10118,1522,792,2020/4/30
印度尼西亚,10551,1591,800,2020/5/1
印度尼西亚,10843,1665,831,2020/5/2
印度尼西亚,11192,1876,845,2020/5/3
印度尼西亚,11587,1954,864,2020/5/4
印度尼西亚,12071,2197,872,2020/5/5
印度尼西亚,12438,2317,895,2020/5/6
印度尼西亚,12776,2381,930,2020/5/7
印度尼西亚,13112,2494,943,2020/5/8
印度尼西亚,13645,2607,959,2020/5/9
印度尼西亚,14032,2698,973,2020/5/10
印度尼西亚,14265,2881,991,2020/5/11
印度尼西亚,14749,3063,1007,2020/5/12
印度尼西亚,15438,3287,1028,2020/5/13
印度尼西亚,16006,3518,1043,2020/5/14
印度尼西亚,16496,3803,1076,2020/5/15
印度尼西亚,17025,3911,1089,2020/5/16
印度,58,3,0,2020/3/10
印度,61,3,1,2020/3/11
印度,73,3,0,2020/3/12
印度,69,2,1,2020/3/13
印度,84,3,0,2020/3/14
印度,117,3,2,2020/3/15
印度,117,3,2,2020/3/16
印度,172,3,4,2020/3/17
印度,227,14,19,2020/3/18
印度,309,14,19,2020/3/19
印度,369,15,32,2020/3/20
印度,450,23,38,2020/3/21
印度,514,23,48,2020/3/22
印度,579,23,49,2020/3/23
印度,686,40,50,2020/3/24
印度,606,42,10,2020/3/25
印度,649,42,13,2020/3/26
印度,724,66,17,2020/3/27
印度,1155,35,102,2020/3/28
印度,1024,95,27,2020/3/29
印度,1414,95,122,2020/3/30
印度,1528,101,136,2020/3/31
印度,1637,133,38,2020/4/1
印度,2069,156,53,2020/4/2
印度,2547,163,181,2020/4/3
印度,2902,183,68,2020/4/4
印度,3577,274,83,2020/4/5
印度,4281,319,111,2020/4/6
印度,4789,353,221,2020/4/7
印度,5274,411,149,2020/4/8
印度,5865,478,169,2020/4/9
印度,6761,516,206,2020/4/10
印度,7529,653,327,2020/4/11
印度,4241,359,373,2020/4/12
印度,9352,980,324,2020/4/13
印度,10815,1190,353,2020/4/14
印度,11933,1344,392,2020/4/15
印度,12759,1515,420,2020/4/16
印度,13835,1767,452,2020/4/17
印度,14793,2015,488,2020/4/18
印度,16116,2302,519,2020/4/19
印度,17656,2842,559,2020/4/20
印度,18985,3260,603,2020/4/21
印度,20471,3960,652,2020/4/22
印度,21700,4325,686,2020/4/23
印度,23452,4814,723,2020/4/24
印度,24942,5210,779,2020/4/25
印度,26917,5914,826,2020/4/26
印度,9096,1151,765,2020/4/27
印度,29974,7027,937,2020/4/28
印度,31787,7796,1008,2020/4/29
印度,33160,8373,1075,2020/4/30
印度,35365,9065,1152,2020/5/1
印度,37776,10018,1223,2020/5/2
印度,39980,10633,1301,2020/5/3
印度,42533,11707,1373,2020/5/4
印度,46711,13161,1583,2020/5/5
印度,49391,14182,1694,2020/5/6
印度,53045,15331,1787,2020/5/7
印度,13112,2494,943,2020/5/8
印度,13645,2607,959,2020/5/9
印度,62939,19358,2109,2020/5/10
印度,14265,2881,991,2020/5/11
印度,14749,3063,1007,2020/5/12
印度,74281,24386,2415,2020/5/13
印度,78003,26235,2549,2020/5/14
印度,81970,27920,2649,2020/5/15
印度,85940,30153,2752,2020/5/16
意大利,9172,724,463,2020/3/10
意大利,10283,1004,631,2020/3/11
意大利,12462,1045,827,2020/3/12
意大利,15113,1258,1016,2020/3/13
意大利,17660,1439,1266,2020/3/14
意大利,21270,1966,1441,2020/3/15
意大利,24938,2335,1809,2020/3/16
意大利,29022,2749,2158,2020/3/17
意大利,31506,2941,2503,2020/3/18
意大利,37178,4025,2978,2020/3/19
意大利,41035,4440,3405,2020/3/20
意大利,47021,5129,4032,2020/3/21
意大利,55218,6072,4825,2020/3/22
意大利,59514,7024,5476,2020/3/23
意大利,64378,7432,6077,2020/3/24
意大利,70545,8326,6820,2020/3/25
意大利,74386,9362,7503,2020/3/26
意大利,81129,10361,8215,2020/3/27
意大利,87275,10950,9258,2020/3/28
意大利,93051,12384,10023,2020/3/29
意大利,97689,13030,10779,2020/3/30
意大利,102106,14620,11591,2020/3/31
意大利,105792,15729,12428,2020/4/1
意大利,110574,16847,13155,2020/4/2
意大利,115895,18278,13915,2020/4/3
意大利,120281,19758,14681,2020/4/4
意大利,125016,20996,15362,2020/4/5
意大利,129481,21815,15887,2020/4/6
意大利,132810,22837,16523,2020/4/7
意大利,135893,24392,17127,2020/4/8
意大利,139887,26491,17669,2020/4/9
意大利,143626,28470,18279,2020/4/10
意大利,148217,30455,18849,2020/4/11
意大利,152860,32534,19468,2020/4/12
意大利,156673,34211,19899,2020/4/13
意大利,159516,35435,20465,2020/4/14
意大利,162488,37130,21067,2020/4/15
意大利,165155,38092,21645,2020/4/16
意大利,168941,40164,22170,2020/4/17
意大利,172434,42727,22745,2020/4/18
意大利,175925,44927,23227,2020/4/19
意大利,178972,47055,23660,2020/4/20
意大利,183957,51600,24648,2020/4/21
意大利,183957,51600,24648,2020/4/22
意大利,187327,54543,25085,2020/4/23
意大利,192994,60498,25969,2020/4/24
意大利,192994,60498,25969,2020/4/25
意大利,195351,63120,26384,2020/4/26
意大利,197675,64928,26644,2020/4/27
意大利,199414,66624,26977,2020/4/28
意大利,201505,68941,27359,2020/4/29
意大利,203591,71252,27682,2020/4/30
意大利,205463,75945,27967,2020/5/1
意大利,207428,78249,28236,2020/5/2
意大利,209328,79914,28710,2020/5/3
意大利,210717,81654,28884,2020/5/4
意大利,211938,82879,29079,2020/5/5
意大利,213013,85231,29315,2020/5/6
意大利,214457,93245,29684,2020/5/7
意大利,215858,96276,29958,2020/5/8
意大利,217185,99023,30201,2020/5/9
意大利,218268,103031,30395,2020/5/10
意大利,219070,105186,30560,2020/5/11
意大利,219814,106587,30739,2020/5/12
意大利,221216,109039,30911,2020/5/13
意大利,222104,112541,31106,2020/5/14
意大利,223096,115288,31368,2020/5/15
意大利,223885,120205,31610,2020/5/16
以色列,50,2,0,2020/3/10
以色列,75,2,0,2020/3/11
以色列,100,2,0,2020/3/12
以色列,126,2,0,2020/3/13
以色列,154,2,0,2020/3/14
以色列,200,2,0,2020/3/15
以色列,213,2,0,2020/3/16
以色列,304,5,0,2020/3/17
以色列,433,5,0,2020/3/18
以色列,529,5,0,2020/3/19
以色列,705,14,0,2020/3/20
以色列,883,15,1,2020/3/21
以色列,945,37,1,2020/3/22
以色列,1238,37,1,2020/3/23
以色列,1656,49,1,2020/3/24
以色列,2030,58,5,2020/3/25
以色列,2666,58,8,2020/3/26
以色列,3035,79,10,2020/3/27
以色列,3460,79,12,2020/3/28
以色列,3865,89,12,2020/3/29
以色列,4347,139,81,2020/3/30
以色列,4831,161,16,2020/3/31
以色列,5591,226,21,2020/4/1
以色列,6360,226,33,2020/4/2
以色列,7030,338,37,2020/4/3
以色列,7589,427,42,2020/4/4
以色列,8018,477,46,2020/4/5
以色列,8611,585,51,2020/4/6
以色列,9006,683,60,2020/4/7
以色列,9404,770,71,2020/4/8
以色列,9755,770,79,2020/4/9
以色列,10095,1061,93,2020/4/10
以色列,10505,1236,95,2020/4/11
以色列,10878,1388,103,2020/4/12
以色列,11235,1627,110,2020/4/13
以色列,11868,2000,119,2020/4/14
以色列,12200,2309,126,2020/4/15
以色列,12591,2624,140,2020/4/16
以色列,12855,2967,148,2020/4/17
以色列,13107,3247,158,2020/4/18
以色列,13362,3564,171,2020/4/19
以色列,13654,3872,173,2020/4/20
以色列,13883,4353,181,2020/4/21
以色列,14326,4961,187,2020/4/22
以色列,14592,5334,191,2020/4/23
以色列,14882,5685,193,2020/4/24
以色列,15148,6159,198,2020/4/25
以色列,15398,6602,199,2020/4/26
以色列,15466,6796,202,2020/4/27
以色列,15589,7375,208,2020/4/28
以色列,15782,7929,212,2020/4/29
以色列,15870,8412,219,2020/4/30
以色列,16004,8561,223,2020/5/1
以色列,16152,9400,227,2020/5/2
以色列,16193,9634,230,2020/5/3
以色列,16237,9858,234,2020/5/4
以色列,16268,10223,237,2020/5/5
以色列,16314,10527,238,2020/5/6
以色列,16346,10737,239,2020/5/7
以色列,16409,11007,245,2020/5/8
以色列,16444,11313,245,2020/5/9
以色列,16458,11384,248,2020/5/10
以色列,16492,11548,254,2020/5/11
以色列,16506,11843,258,2020/5/12
以色列,16539,12173,262,2020/5/13
以色列,16567,12364,264,2020/5/14
以色列,16589,12587,266,2020/5/15
以色列,16606,12820,267,2020/5/16
伊朗,8042,2731,291,2020/3/10
伊朗,9000,2959,354,2020/3/11
伊朗,10075,3276,429,2020/3/12
伊朗,11364,3529,514,2020/3/13
伊朗,12729,3529,514,2020/3/14
伊朗,13938,4590,724,2020/3/15
伊朗,14991,4996,853,2020/3/16
伊朗,16169,5389,988,2020/3/17
伊朗,17361,5710,1135,2020/3/18
伊朗,18407,5979,1284,2020/3/19
伊朗,19644,6745,1433,2020/3/20
伊朗,20610,7635,1556,2020/3/21
伊朗,21638,7913,1685,2020/3/22
伊朗,23049,7913,1812,2020/3/23
伊朗,24811,8913,1934,2020/3/24
伊朗,27017,9625,2077,2020/3/25
伊朗,29406,10457,2234,2020/3/26
伊朗,32332,11133,2378,2020/3/27
伊朗,35408,11679,2517,2020/3/28
伊朗,38309,12391,2640,2020/3/29
伊朗,41495,12391,2640,2020/3/30
伊朗,44606,14656,2898,2020/3/31
伊朗,47593,15473,3036,2020/4/1
伊朗,50468,16711,3160,2020/4/2
伊朗,53183,17935,3294,2020/4/3
伊朗,55743,19736,3452,2020/4/4
伊朗,58226,22011,3603,2020/4/5
伊朗,60500,24236,3739,2020/4/6
伊朗,62589,27039,3872,2020/4/7
伊朗,67286,29812,4003,2020/4/8
伊朗,67286,32309,4110,2020/4/9
伊朗,68192,35465,4232,2020/4/10
伊朗,70029,41947,4357,2020/4/11
伊朗,71686,43894,4474,2020/4/12
伊朗,73303,45983,4585,2020/4/13
伊朗,74877,48129,4683,2020/4/14
伊朗,76389,49933,4777,2020/4/15
伊朗,77995,52229,4869,2020/4/16
伊朗,79494,54064,4958,2020/4/17
伊朗,80868,55987,5031,2020/4/18
伊朗,82211,57023,5118,2020/4/19
伊朗,83505,59273,5209,2020/4/20
伊朗,84802,60965,5297,2020/4/21
伊朗,85996,63113,5391,2020/4/22
伊朗,87026,64843,5481,2020/4/23
伊朗,88194,66599,5574,2020/4/24
伊朗,89328,68193,5650,2020/4/25
伊朗,90481,69657,5710,2020/4/26
伊朗,91472,70933,5806,2020/4/27
伊朗,92584,72439,5877,2020/4/28
伊朗,93657,73791,5957,2020/4/29
伊朗,94640,75103,6028,2020/4/30
伊朗,95646,76318,6091,2020/5/1
伊朗,96448,77350,6156,2020/5/2
伊朗,97424,78422,6203,2020/5/3
伊朗,98647,79397,6277,2020/5/4
伊朗,99970,80475,6340,2020/5/5
伊朗,101650,81587,6418,2020/5/6
伊朗,103135,82744,6486,2020/5/7
伊朗,104691,83837,6541,2020/5/8
伊朗,106220,86064,6589,2020/5/9
伊朗,107603,86143,6640,2020/5/10
伊朗,109286,87422,6685,2020/5/11
伊朗,110767,88357,6733,2020/5/12
伊朗,112725,89428,6783,2020/5/13
伊朗,114533,90539,6854,2020/5/14
伊朗,116635,91836,6902,2020/5/15
伊朗,118392,93147,6937,2020/5/16
伊拉克,67,9,7,2020/3/10
伊拉克,71,9,7,2020/3/11
伊拉克,68,15,8,2020/3/12
伊拉克,83,24,8,2020/3/13
伊拉克,93,24,9,2020/3/14
伊拉克,110,24,9,2020/3/15
伊拉克,124,24,9,2020/3/16
伊拉克,154,41,11,2020/3/17
伊拉克,164,43,12,2020/3/18
伊拉克,177,49,12,2020/3/19
伊拉克,192,49,13,2020/3/20
伊拉克,208,49,17,2020/3/21
伊拉克,214,49,17,2020/3/22
伊拉克,233,57,20,2020/3/23
伊拉克,266,62,23,2020/3/24
伊拉克,316,75,27,2020/3/25
伊拉克,382,107,36,2020/3/26
伊拉克,458,122,40,2020/3/27
伊拉克,506,131,42,2020/3/28
伊拉克,547,143,42,2020/3/29
伊拉克,547,143,42,2020/3/30
伊拉克,630,152,46,2020/3/31
伊拉克,694,170,50,2020/4/1
伊拉克,772,202,54,2020/4/2
伊拉克,772,202,54,2020/4/3
伊拉克,878,259,56,2020/4/4
伊拉克,878,259,56,2020/4/5
伊拉克,961,279,61,2020/4/6
伊拉克,1031,344,64,2020/4/7
伊拉克,1122,373,65,2020/4/8
伊拉克,1202,452,69,2020/4/9
伊拉克,1232,496,69,2020/4/10
伊拉克,1279,550,70,2020/4/11
伊拉克,1352,640,76,2020/4/12
伊拉克,1352,640,76,2020/4/13
伊拉克,1378,717,78,2020/4/14
伊拉克,1400,766,78,2020/4/15
伊拉克,1415,812,79,2020/4/16
伊拉克,1434,856,80,2020/4/17
伊拉克,1482,906,81,2020/4/18
伊拉克,1513,953,82,2020/4/19
伊拉克,1539,1009,82,2020/4/20
伊拉克,1574,1043,82,2020/4/21
伊拉克,1602,1096,83,2020/4/22
伊拉克,1677,1171,83,2020/4/23
伊拉克,1677,1171,83,2020/4/24
伊拉克,1708,1204,86,2020/4/25
伊拉克,1763,1224,86,2020/4/26
伊拉克,1820,1263,87,2020/4/27
伊拉克,1847,1286,88,2020/4/28
伊拉克,1928,1319,90,2020/4/29
伊拉克,2003,1346,92,2020/4/30
伊拉克,2085,1375,93,2020/5/1
伊拉克,2153,1414,94,2020/5/2
伊拉克,2219,1473,95,2020/5/3
伊拉克,2296,1490,97,2020/5/4
伊拉克,2346,1544,98,2020/5/5
伊拉克,2431,1571,102,2020/5/6
伊拉克,2480,1602,102,2020/5/7
伊拉克,2480,1602,102,2020/5/8
伊拉克,2603,1661,104,2020/5/9
伊拉克,2697,1702,107,2020/5/10
伊拉克,2767,1734,109,2020/5/11
伊拉克,2818,1790,110,2020/5/12
伊拉克,3032,1966,115,2020/5/13
伊拉克,3032,1966,115,2020/5/14
伊拉克,3193,2089,117,2020/5/15
伊拉克,3193,2089,117,2020/5/16
也门共和国,1,0,0,2020/4/10
也门共和国,1,0,0,2020/4/11
也门共和国,1,0,0,2020/4/12
也门共和国,1,0,0,2020/4/13
也门共和国,1,0,0,2020/4/15
也门共和国,1,0,0,2020/4/20
也门共和国,1,0,0,2020/4/21
也门共和国,1,0,0,2020/4/22
也门共和国,1,0,0,2020/4/23
也门共和国,6,0,0,2020/4/29
也门共和国,6,0,0,2020/4/30
也门共和国,7,1,2,2020/5/2
也门共和国,7,1,2,2020/5/3
也门共和国,10,1,2,2020/5/4
也门共和国,22,1,4,2020/5/5
也门共和国,22,1,4,2020/5/6
也门共和国,26,1,6,2020/5/7
也门共和国,26,1,6,2020/5/8
也门共和国,26,1,6,2020/5/9
也门共和国,36,1,8,2020/5/10
也门共和国,53,1,8,2020/5/11
也门共和国,58,1,10,2020/5/12
也门共和国,67,1,11,2020/5/13
也门共和国,72,1,13,2020/5/14
也门共和国,87,1,13,2020/5/15
也门共和国,108,1,16,2020/5/16
亚美尼亚,1,0,0,2020/3/10
亚美尼亚,4,0,0,2020/3/12
亚美尼亚,4,0,0,2020/3/13
亚美尼亚,13,0,0,2020/3/14
亚美尼亚,20,0,0,2020/3/15
亚美尼亚,26,0,0,2020/3/16
亚美尼亚,64,0,0,2020/3/17
亚美尼亚,78,0,0,2020/3/18
亚美尼亚,122,1,0,2020/3/19
亚美尼亚,136,1,0,2020/3/20
亚美尼亚,136,1,0,2020/3/21
亚美尼亚,160,1,0,2020/3/22
亚美尼亚,190,2,0,2020/3/23
亚美尼亚,235,2,0,2020/3/24
亚美尼亚,265,16,0,2020/3/25
亚美尼亚,290,18,0,2020/3/26
亚美尼亚,329,18,1,2020/3/27
亚美尼亚,372,28,1,2020/3/28
亚美尼亚,424,30,3,2020/3/29
亚美尼亚,481,30,3,2020/3/30
亚美尼亚,532,30,3,2020/3/31
亚美尼亚,571,31,3,2020/4/1
亚美尼亚,663,33,4,2020/4/2
亚美尼亚,736,43,7,2020/4/3
亚美尼亚,770,43,7,2020/4/4
亚美尼亚,822,57,7,2020/4/5
亚美尼亚,833,62,8,2020/4/6
亚美尼亚,853,87,8,2020/4/7
亚美尼亚,881,114,9,2020/4/8
亚美尼亚,921,138,10,2020/4/9
亚美尼亚,937,149,11,2020/4/10
亚美尼亚,966,173,13,2020/4/11
亚美尼亚,1013,197,13,2020/4/12
亚美尼亚,1039,211,14,2020/4/13
亚美尼亚,1067,265,16,2020/4/14
亚美尼亚,1111,297,17,2020/4/15
亚美尼亚,1111,297,17,2020/4/16
亚美尼亚,1201,402,19,2020/4/17
亚美尼亚,1248,523,20,2020/4/18
亚美尼亚,1291,545,20,2020/4/19
亚美尼亚,1339,580,22,2020/4/20
亚美尼亚,1401,609,24,2020/4/21
亚美尼亚,1473,633,24,2020/4/22
亚美尼亚,1473,633,24,2020/4/23
亚美尼亚,1596,728,27,2020/4/24
亚美尼亚,1677,803,28,2020/4/25
亚美尼亚,1746,833,28,2020/4/26
亚美尼亚,1808,848,29,2020/4/27
亚美尼亚,1808,848,29,2020/4/28
亚美尼亚,1932,900,30,2020/4/29
亚美尼亚,2066,929,32,2020/4/30
亚美尼亚,2148,977,33,2020/5/1
亚美尼亚,2273,1010,36,2020/5/2
亚美尼亚,2386,1035,38,2020/5/3
亚美尼亚,2386,1035,38,2020/5/4
亚美尼亚,2507,1035,39,2020/5/5
亚美尼亚,2619,1035,40,2020/5/6
亚美尼亚,2884,1185,42,2020/5/7
亚美尼亚,3029,1218,43,2020/5/8
亚美尼亚,3029,1218,43,2020/5/9
亚美尼亚,3313,1325,45,2020/5/10
亚美尼亚,3392,1359,46,2020/5/11
亚美尼亚,3538,1430,47,2020/5/12
亚美尼亚,3718,1500,48,2020/5/13
亚美尼亚,3860,1572,49,2020/5/14
亚美尼亚,4044,1666,52,2020/5/15
亚美尼亚,4283,1791,55,2020/5/16
牙买加,1,0,0,2020/3/11
牙买加,1,0,0,2020/3/12
牙买加,1,0,0,2020/3/13
牙买加,1,0,0,2020/3/14
牙买加,1,0,0,2020/3/15
牙买加,1,0,0,2020/3/16
牙买加,10,0,0,2020/3/17
牙买加,10,0,0,2020/3/18
牙买加,15,0,1,2020/3/19
牙买加,15,0,1,2020/3/20
牙买加,15,0,1,2020/3/21
牙买加,16,0,1,2020/3/22
牙买加,16,0,1,2020/3/23
牙买加,19,0,1,2020/3/24
牙买加,19,0,1,2020/3/25
牙买加,21,0,1,2020/3/26
牙买加,26,0,1,2020/3/27
牙买加,26,0,1,2020/3/28
牙买加,26,0,1,2020/3/29
牙买加,30,0,1,2020/3/30
牙买加,32,0,1,2020/3/31
牙买加,36,0,1,2020/4/1
牙买加,36,0,1,2020/4/2
牙买加,38,0,1,2020/4/3
牙买加,44,0,3,2020/4/4
牙买加,47,0,3,2020/4/5
牙买加,53,0,3,2020/4/6
牙买加,55,0,3,2020/4/7
牙买加,58,0,3,2020/4/8
牙买加,59,0,3,2020/4/9
牙买加,63,0,3,2020/4/10
牙买加,63,0,4,2020/4/11
牙买加,63,0,4,2020/4/12
牙买加,65,0,4,2020/4/13
牙买加,69,0,4,2020/4/14
牙买加,72,0,4,2020/4/15
牙买加,73,0,4,2020/4/16
牙买加,105,0,5,2020/4/17
牙买加,125,0,5,2020/4/18
牙买加,143,0,5,2020/4/19
牙买加,163,0,5,2020/4/20
牙买加,173,0,5,2020/4/21
牙买加,196,0,5,2020/4/22
牙买加,223,0,6,2020/4/23
牙买加,233,0,6,2020/4/24
牙买加,243,0,6,2020/4/25
牙买加,257,0,7,2020/4/26
牙买加,288,0,7,2020/4/27
牙买加,305,0,7,2020/4/28
牙买加,305,0,7,2020/4/29
牙买加,364,0,7,2020/4/30
牙买加,381,0,7,2020/5/1
牙买加,396,0,7,2020/5/2
牙买加,422,0,8,2020/5/3
牙买加,432,0,8,2020/5/4
牙买加,463,0,8,2020/5/5
牙买加,469,0,9,2020/5/6
牙买加,471,0,9,2020/5/7
牙买加,473,0,9,2020/5/8
牙买加,478,0,9,2020/5/9
牙买加,488,0,9,2020/5/10
牙买加,490,0,9,2020/5/11
牙买加,498,0,9,2020/5/12
牙买加,502,0,9,2020/5/13
牙买加,505,0,9,2020/5/14
牙买加,507,0,9,2020/5/15
牙买加,509,0,9,2020/5/16
叙利亚,1,0,0,2020/3/23
叙利亚,1,0,0,2020/3/24
叙利亚,4,0,0,2020/3/25
叙利亚,5,0,0,2020/3/26
叙利亚,5,0,0,2020/3/27
叙利亚,5,0,0,2020/3/28
叙利亚,6,0,1,2020/3/29
叙利亚,10,0,1,2020/3/30
叙利亚,10,0,1,2020/3/31
叙利亚,10,0,2,2020/4/1
叙利亚,16,0,2,2020/4/2
叙利亚,16,0,3,2020/4/3
叙利亚,16,0,3,2020/4/4
叙利亚,19,2,3,2020/4/5
叙利亚,19,2,3,2020/4/6
叙利亚,19,2,3,2020/4/7
叙利亚,19,2,3,2020/4/8
叙利亚,19,2,3,2020/4/9
叙利亚,19,2,3,2020/4/10
叙利亚,25,4,2,2020/4/12
叙利亚,25,4,2,2020/4/13
叙利亚,29,5,2,2020/4/14
叙利亚,29,5,2,2020/4/15
叙利亚,33,5,2,2020/4/16
叙利亚,33,5,2,2020/4/17
叙利亚,38,5,2,2020/4/18
叙利亚,39,5,3,2020/4/19
叙利亚,39,5,3,2020/4/20
叙利亚,39,5,3,2020/4/21
叙利亚,42,6,3,2020/4/22
叙利亚,42,6,3,2020/4/23
叙利亚,42,6,3,2020/4/25
叙利亚,42,6,3,2020/4/26
叙利亚,43,14,3,2020/4/27
叙利亚,43,14,3,2020/4/28
叙利亚,43,14,3,2020/4/29
叙利亚,43,14,3,2020/4/30
叙利亚,44,27,3,2020/5/2
叙利亚,44,27,3,2020/5/3
叙利亚,44,27,3,2020/5/4
叙利亚,44,27,3,2020/5/5
叙利亚,45,27,3,2020/5/6
叙利亚,45,27,3,2020/5/7
叙利亚,45,27,3,2020/5/8
叙利亚,45,27,3,2020/5/9
叙利亚,47,27,3,2020/5/10
叙利亚,47,27,3,2020/5/11
叙利亚,47,27,3,2020/5/13
叙利亚,48,27,3,2020/5/14
叙利亚,48,27,3,2020/5/15
匈牙利,9,0,0,2020/3/10
匈牙利,9,0,0,2020/3/11
匈牙利,9,0,0,2020/3/12
匈牙利,16,0,0,2020/3/13
匈牙利,19,1,0,2020/3/14
匈牙利,30,1,0,2020/3/15
匈牙利,32,1,1,2020/3/16
匈牙利,50,1,1,2020/3/17
匈牙利,58,2,1,2020/3/18
匈牙利,73,2,1,2020/3/19
匈牙利,85,2,1,2020/3/20
匈牙利,103,7,4,2020/3/21
匈牙利,131,7,4,2020/3/22
匈牙利,167,7,4,2020/3/23
匈牙利,187,21,8,2020/3/24
匈牙利,226,21,10,2020/3/25
匈牙利,261,28,10,2020/3/26
匈牙利,300,34,10,2020/3/27
匈牙利,343,34,11,2020/3/28
匈牙利,408,34,13,2020/3/29
匈牙利,447,34,15,2020/3/30
匈牙利,492,37,16,2020/3/31
匈牙利,525,40,20,2020/4/1
匈牙利,585,42,21,2020/4/2
匈牙利,632,43,26,2020/4/3
匈牙利,678,58,32,2020/4/4
匈牙利,733,66,34,2020/4/5
匈牙利,744,67,38,2020/4/6
匈牙利,817,71,47,2020/4/7
匈牙利,895,94,58,2020/4/8
匈牙利,895,94,58,2020/4/9
匈牙利,1190,112,77,2020/4/10
匈牙利,1310,115,85,2020/4/11
匈牙利,1410,118,99,2020/4/12
匈牙利,1458,120,109,2020/4/13
匈牙利,1512,122,122,2020/4/14
匈牙利,1579,192,134,2020/4/15
匈牙利,1652,199,142,2020/4/16
匈牙利,1763,207,156,2020/4/17
匈牙利,1834,231,172,2020/4/18
匈牙利,1916,250,189,2020/4/19
匈牙利,1984,267,199,2020/4/20
匈牙利,2098,287,213,2020/4/21
匈牙利,2168,295,225,2020/4/22
匈牙利,2284,390,239,2020/4/23
匈牙利,2383,401,250,2020/4/24
匈牙利,2443,458,262,2020/4/25
匈牙利,2500,485,272,2020/4/26
